url,titre,entreprise,ville,fonction_secteur,experience,niveau_etude,contrat,teletravail,postes,region,description,secteur,fonction,experience_ext,niveau_ext,contrat_ext,contrat_clean,text_clean,cluster
https://www.rekrute.com/offre-emploi-infirmiere-polyvalente-recrutement-figeac-aero-maroc-nouaceur-180843.html,Infirmier(e) Polyvalent(e) - Nouaceur,Figeac Aero Maroc Nouaceur,Autre,Santé / Social (métiers de) - Secteur Aéronautique / Spatial - Autres Industries,,,,Non,,Casablanca et région - Maroc,Infirmier(e) Polyvalent(e) - NouaceurSanté / Social (métiers de) - Secteur Aéronautique / Spatial - Autres IndustriesIntermédiaire (3 à 5 ans) - Confirmé (5 à 10 ans)Casablanca et région - MarocBac +3 Minimum - BTS / DUTExtraversionSensibilité émotionnelleImplication au travailHumilitéCDITélétravail : NonPubliée il y a 45 jourssurReKrute.com- Postulez avant le16/05/2026,Aéronautique / Spatial - Autres Industries,Santé / Social (métiers de),3 à 5 ans,Bac +3 Minimum - BTS / DUTExtraversionSensibilité émotionnelleImplication au travailHumilitéCDITélétravail : NonPubliée il y a 45 jourssurReKrute.com- Postulez avant le16/05/2026,,,infirmier polyvalent nouaceursant social tiers secteur ronautique spatial autres industriesinterm diaire confirm casablanca gion marocbac minimum dutextraversionsensibilit motionnelleimplication travailhumilit cdit travail nonpubli jourssurrekrute postulez avant,5
https://www.rekrute.com/offre-emploi-agent-administration-des-ventes-recrutement-sothema-bouskoura-180546.html,Agent Administration des Ventes - Bouskoura,Sothema Bouskoura,Autre,Administration des ventes / SAV - Secteur Autres Industries,,,,Non,1poste(s) sur Casablanca et région - Maroc,1poste(s) sur Casablanca et région - Maroc,Agent Administration des Ventes - BouskouraAdministration des ventes / SAV - Secteur Autres IndustriesJunior (1 à 3 ans) - Intermédiaire (3 à 5 ans)1poste(s) sur Casablanca et région - MarocBac +4 - MasterConventionnelRespect des règlesVolonté de persuasionFlexibilitéBesoin d'actionTravail en équipeImplication au travailOrganisationCDITélétravail : NonPubliée il y a 55 jourssurReKrute.com- Postulez avant le06/05/2026,Autres Industries,Administration des ventes / SAV,1 à 3 ans,Bac +4 - MasterConventionnelRespect des règlesVolonté de persuasionFlexibilitéBesoin d'actionTravail en équipeImplication au travailOrganisationCDITélétravail : NonPubliée il y a 55 jourssurReKrute.com- Postulez avant le06/05/2026,,,agent administration ventes bouskouraadministration ventes secteur autres industriesjunior interm diaire poste casablanca gion marocbac masterconventionnelrespect règlesvolont persuasionflexibilit besoin actiontravail quipeimplication travailorganisationcdit travail nonpubli jourssurrekrute postulez avant,1
https://www.rekrute.com/offre-emploi-ingenieureingenieur-data-gcp-senior-recrutement-capgemini-casablanca-182220.html,Ingénieure/Ingénieur Data GCP Senior - Casablanca,Capgemini,Casablanca,Informatique / Electronique - Secteur Informatique,,,,Hybride,2poste(s) sur Casablanca et région - Maroc,2poste(s) sur Casablanca et région - Maroc,Ingénieure/Ingénieur Data GCP Senior - CasablancaInformatique / Electronique - Secteur InformatiqueConfirmé (5 à 10 ans)2poste(s) sur Casablanca et région - MarocBac +5 et plus Minimum - Ecole d'ingénieurRecherche de nouveautéAmbitionBesoin de réflexionBesoin d'autonomieImplication au travailCDITélétravail : HybridePoste avec ManagementPubliée il y a 3 jourssurReKrute.com- Postulez avant le27/06/2026,Informatique,Informatique / Electronique,5 à 10 ans,Bac +5 et plus Minimum - Ecole d'ingénieurRecherche de nouveautéAmbitionBesoin de réflexionBesoin d'autonomieImplication au travailCDITélétravail : HybridePoste avec ManagementPubliée il y a 3 jourssurReKrute.com- Postulez avant le27/06/2026,,,nieure nieur data senior casablancainformatique electronique secteur informatiqueconfirm poste casablanca gion marocbac minimum ecole nieurrecherche nouveaut ambitionbesoin flexionbesoin autonomieimplication travailcdit travail hybrideposte managementpubli jourssurrekrute postulez avant,4
https://www.rekrute.com/offre-emploi-specialistecoordinateur-ehs-recrutement-manpower-agences-nouaceur-180608.html,Spécialiste/Coordinateur EHS - Nouaceur,Manpower Agences Nouaceur,Autre,Production / Qualité / Sécurité / Maintenance - Secteur Autres Industries,,,,Non,1poste(s) sur Casablanca et région - Maroc,1poste(s) sur Casablanca et région - Maroc,Spécialiste/Coordinateur EHS - NouaceurProduction / Qualité / Sécurité / Maintenance - Secteur Autres IndustriesJunior (1 à 3 ans)1poste(s) sur Casablanca et région - MarocBac +3 Minimum - Licence - MasterRespect des règlesDistance émotionnelleImplication au travailOrganisationIntérimTélétravail : NonPubliée il y a 52 jourssurReKrute.com- Postulez avant le09/05/2026,Autres Industries,Production / Qualité / Sécurité / Maintenance,1 à 3 ans,Bac +3 Minimum - Licence - MasterRespect des règlesDistance émotionnelleImplication au travailOrganisationIntérimTélétravail : NonPubliée il y a 52 jourssurReKrute.com- Postulez avant le09/05/2026,,,cialiste coordinateur nouaceurproduction qualit curit maintenance secteur autres industriesjunior poste casablanca gion marocbac minimum licence masterrespect règlesdistance motionnelleimplication travailorganisationint rimt travail nonpubli jourssurrekrute postulez avant,3
https://www.rekrute.com/offre-emploi-chef-de-section-administration-du-personnel-recrutement-groupe-smeia-casablanca-180643.html,Chef de Section Administration du Personnel - Casablanca,Groupe Smeia,Casablanca,RH / Personnel / Formation - Secteur Automobile / Motos / Cycles,,,,Non,1poste(s) sur Casablanca et région - Maroc,1poste(s) sur Casablanca et région - Maroc,Chef de Section Administration du Personnel - CasablancaRH / Personnel / Formation - Secteur Automobile / Motos / CyclesJunior (1 à 3 ans)1poste(s) sur Casablanca et région - MarocBac +4 Minimum - Ecole de commerceBesoin d'objectivitéExtraversionBesoin d'autonomieImplication au travailRecherche de nouveautéCDITélétravail : NonPubliée il y a 51 jourssurReKrute.com- Postulez avant le10/05/2026,Automobile / Motos / Cycles,RH / Personnel / Formation,1 à 3 ans,Bac +4 Minimum - Ecole de commerceBesoin d'objectivitéExtraversionBesoin d'autonomieImplication au travailRecherche de nouveautéCDITélétravail : NonPubliée il y a 51 jourssurReKrute.com- Postulez avant le10/05/2026,,,chef section administration personnel casablancarh personnel formation secteur automobile motos cyclesjunior poste casablanca gion marocbac minimum ecole commercebesoin objectivit extraversionbesoin autonomieimplication travailrecherche nouveaut cdit travail nonpubli jourssurrekrute postulez avant,1
https://www.rekrute.com/offre-emploi-sales-associate-hispanophone-recrutement-maroc-climate-and-security-mcs---carrier-casablanca-182201.html,Sales Associate Hispanophone - Casablanca,Maroc Climate And Security Mcs Carrier,Casablanca,Centre d'appels (métiers de) - Secteur Centre d'appels,,,,Hybride,1poste(s) sur Casablanca et région - Maroc,1poste(s) sur Casablanca et région - Maroc,Sales Associate Hispanophone - CasablancaCentre d'appels (métiers de) - Secteur Centre d'appelsJunior (1 à 3 ans)1poste(s) sur Casablanca et région - MarocBac +2 Minimum - BTS / DUTRespect des règlesVolonté de persuasionDistance émotionnelleTénacitéBesoin d'actionTravail en équipeImplication au travailOrganisationCDITélétravail : HybridePubliée il y a 3 jourssurReKrute.com- Postulez avant le27/06/2026,Centre d'appels,Centre d'appels (métiers de),1 à 3 ans,Bac +2 Minimum - BTS / DUTRespect des règlesVolonté de persuasionDistance émotionnelleTénacitéBesoin d'actionTravail en équipeImplication au travailOrganisationCDITélétravail : HybridePubliée il y a 3 jourssurReKrute.com- Postulez avant le27/06/2026,,,sales associate hispanophone casablancacentre appels tiers secteur centre appelsjunior poste casablanca gion marocbac minimum dutrespect règlesvolont persuasiondistance motionnellet nacit besoin actiontravail quipeimplication travailorganisationcdit travail hybridepubli jourssurrekrute postulez avant,2
https://www.rekrute.com/offre-emploi-frontend-developer-hf-recrutement-confidentiel-casablanca-182207.html,Frontend Developer (H/F) - Casablanca,Confidentiel,Casablanca,Informatique / Electronique - Secteur Informatique -,,,,Non,1poste(s) sur Casablanca et région - Maroc,1poste(s) sur Casablanca et région - Maroc,Frontend Developer (H/F) - CasablancaInformatique / Electronique - Secteur Informatique -Junior (1 à 3 ans)1poste(s) sur Casablanca et région - MarocBac +2 Minimum - BTS / DUTRecherche de nouveautéAmbitionBesoin de réflexionBesoin d'autonomieImplication au travailCDITélétravail : NonPubliée il y a 3 jourssurReKrute.com- Postulez avant le27/06/2026,Informatique -,Informatique / Electronique,1 à 3 ans,Bac +2 Minimum - BTS / DUTRecherche de nouveautéAmbitionBesoin de réflexionBesoin d'autonomieImplication au travailCDITélétravail : NonPubliée il y a 3 jourssurReKrute.com- Postulez avant le27/06/2026,,,frontend developer casablancainformatique electronique secteur informatique junior poste casablanca gion marocbac minimum dutrecherche nouveaut ambitionbesoin flexionbesoin autonomieimplication travailcdit travail nonpubli jourssurrekrute postulez avant,4
https://www.rekrute.com/offre-emploi-software-engineer-python-devops-recrutement-coface-casablanca-181034.html,Software Engineer Python / DevOps - Casablanca,Coface,Casablanca,Informatique / Electronique - Secteur Informatique,,,,Hybride,,Casablanca et région - Maroc,Software Engineer Python / DevOps - CasablancaInformatique / Electronique - Secteur InformatiqueIntermédiaire (3 à 5 ans)Casablanca et région - MarocBac +5 et plus - Ecole d'ingénieurRecherche de nouveautéBesoin de réflexionBesoin d'autonomieImplication au travailAmbitionCDITélétravail : HybridePubliée il y a 38 jourssurReKrute.com- Postulez avant le23/05/2026,Informatique,Informatique / Electronique,3 à 5 ans,Bac +5 et plus - Ecole d'ingénieurRecherche de nouveautéBesoin de réflexionBesoin d'autonomieImplication au travailAmbitionCDITélétravail : HybridePubliée il y a 38 jourssurReKrute.com- Postulez avant le23/05/2026,,,software engineer python devops casablancainformatique electronique secteur informatiqueinterm diaire casablanca gion marocbac ecole nieurrecherche nouveaut besoin flexionbesoin autonomieimplication travailambitioncdit travail hybridepubli jourssurrekrute postulez avant,4
https://www.rekrute.com/offre-emploi-agent-logistique-hf-recrutement-huir---lhopital-universitaire-international-de-rabat-rabat-182150.html,Agent Logistique (H/F) - Rabat,Huir Lhopital Universitaire International De,Rabat,Santé / Social (métiers de) - Secteur Pharmacie / Santé,,,,Non,3poste(s) sur Rabat et région - Maroc,3poste(s) sur Rabat et région - Maroc,Agent Logistique (H/F) - RabatSanté / Social (métiers de) - Secteur Pharmacie / SantéIntermédiaire (3 à 5 ans)3poste(s) sur Rabat et région - MarocBac +2 Minimum - BTS / DUT - UniversitéExtraversionSensibilité émotionnelleImplication au travailHumilitéCDITélétravail : NonPubliée il y a 6 jourssurReKrute.com- Postulez avant le24/06/2026,Pharmacie / Santé,Santé / Social (métiers de),3 à 5 ans,Bac +2 Minimum - BTS / DUT - UniversitéExtraversionSensibilité émotionnelleImplication au travailHumilitéCDITélétravail : NonPubliée il y a 6 jourssurReKrute.com- Postulez avant le24/06/2026,,,agent logistique rabatsant social tiers secteur pharmacie sant interm diaire poste rabat gion marocbac minimum universit extraversionsensibilit motionnelleimplication travailhumilit cdit travail nonpubli jourssurrekrute postulez avant,5
https://www.rekrute.com/offre-emploi-assistant-achat-recrutement-um6p---universite-mohammed-vi-polytechnique-benguerir-180395.html,Assistant Achat - Benguerir,Um6P   Universite Mohammed Vi Polytechnique Benguerir,Autre,Achats / Supply Chain - Secteur Enseignement / Formation,,,,Non,1poste(s) sur Marrakech et région - Maroc,1poste(s) sur Marrakech et région - Maroc,Assistant Achat - BenguerirAchats / Supply Chain - Secteur Enseignement / FormationJunior (1 à 3 ans)1poste(s) sur Marrakech et région - MarocBac +2 Minimum - UniversitéRecherche de nouveautéRationalismeDistance émotionnelleRespect des règlesBesoin d'actionCDITélétravail : NonPubliée il y a 57 jourssurReKrute.com- Postulez avant le02/05/2026,Enseignement / Formation,Achats / Supply Chain,1 à 3 ans,Bac +2 Minimum - UniversitéRecherche de nouveautéRationalismeDistance émotionnelleRespect des règlesBesoin d'actionCDITélétravail : NonPubliée il y a 57 jourssurReKrute.com- Postulez avant le02/05/2026,,,assistant achat benguerirachats supply chain secteur enseignement formationjunior poste marrakech gion marocbac minimum universit recherche nouveaut rationalismedistance motionnellerespect règlesbesoin actioncdit travail nonpubli jourssurrekrute postulez avant,1
https://www.rekrute.com/offre-emploi-gestionnaire-paie-et-administration-du-personnel-recrutement-btechnologie-rabat-180429.html,Gestionnaire Paie et Administration du Personnel - Rabat,Btechnologie,Rabat,Gestion / Comptabilité / Finance- RH / Personnel / Formation- Secteur Autres services,,,,Hybride,3poste(s) sur Rabat et région - Maroc,3poste(s) sur Rabat et région - Maroc,Gestionnaire Paie et Administration du Personnel - RabatGestion / Comptabilité / Finance- RH / Personnel / Formation- Secteur Autres servicesJunior (1 à 3 ans)3poste(s) sur Rabat et région - MarocBac +3 Minimum - BTS / DUTRespect des règlesRationalismeConventionnelBesoin d'objectivitéOrganisationCDITélétravail : HybridePubliée il y a 10 jourssurReKrute.com- Postulez avant le03/05/2026,Autres services,Gestion / Comptabilité / Finance- RH / Personnel / Formation,1 à 3 ans,Bac +3 Minimum - BTS / DUTRespect des règlesRationalismeConventionnelBesoin d'objectivitéOrganisationCDITélétravail : HybridePubliée il y a 10 jourssurReKrute.com- Postulez avant le03/05/2026,,,gestionnaire paie administration personnel rabatgestion comptabilit finance personnel formation secteur autres servicesjunior poste rabat gion marocbac minimum dutrespect règlesrationalismeconventionnelbesoin objectivit organisationcdit travail hybridepubli jourssurrekrute postulez avant,1
https://www.rekrute.com/offre-emploi-agent-de-maintenance-mecanicien-recrutement-confidentiel-meknes-181170.html,Agent de Maintenance Mécanicien - Meknès,Confidentiel,Meknes,Production / Qualité / Sécurité / Maintenance - Secteur BTP / Génie Civil - Autres Industries,,,,Non,1poste(s) sur Meknès et région - Maroc,1poste(s) sur Meknès et région - Maroc,Agent de Maintenance Mécanicien - MeknèsProduction / Qualité / Sécurité / Maintenance - Secteur BTP / Génie Civil - Autres IndustriesConfirmé (5 à 10 ans)1poste(s) sur Meknès et région - MarocBac +2 Minimum - BTS / DUTRespect des règlesRationalismeTénacitéBesoin d'objectivitéOrganisationAutreTélétravail : NonPubliée il y a 13 jourssurReKrute.com- Postulez avant le27/05/2026,BTP / Génie Civil - Autres Industries,Production / Qualité / Sécurité / Maintenance,5 à 10 ans,Bac +2 Minimum - BTS / DUTRespect des règlesRationalismeTénacitéBesoin d'objectivitéOrganisationAutreTélétravail : NonPubliée il y a 13 jourssurReKrute.com- Postulez avant le27/05/2026,,,agent maintenance canicien meknèsproduction qualit curit maintenance secteur civil autres industriesconfirm poste meknès gion marocbac minimum dutrespect règlesrationalismet nacit besoin objectivit organisationautret travail nonpubli jourssurrekrute postulez avant,3
https://www.rekrute.com/offre-emploi-chef-de-partie-recrutement-es-saadi-marrakech-resort-marrakech-180003.html,Chef de partie - Marrakech,Es Saadi,Marrakech,Hôtellerie / Restauration (métiers de) - Secteur Hôtellerie / Restauration,,,,Non,1poste(s) sur Marrakech et région - Maroc,1poste(s) sur Marrakech et région - Maroc,Chef de partie - MarrakechHôtellerie / Restauration (métiers de) - Secteur Hôtellerie / RestaurationIntermédiaire (3 à 5 ans)1poste(s) sur Marrakech et région - MarocBac +2 Minimum - UniversitéTénacitéCDITélétravail : NonPubliée il y a 49 jourssurReKrute.com- Postulez avant le12/05/2026,Hôtellerie / Restauration,Hôtellerie / Restauration (métiers de),3 à 5 ans,Bac +2 Minimum - UniversitéTénacitéCDITélétravail : NonPubliée il y a 49 jourssurReKrute.com- Postulez avant le12/05/2026,,,chef partie marrakechhôtellerie restauration tiers secteur hôtellerie restaurationinterm diaire poste marrakech gion marocbac minimum universit nacit cdit travail nonpubli jourssurrekrute postulez avant,1
